employee_id,first_name,last_name,gender,birth_date,hire_date,termination_date,status,hotel_code,hotel_name,city,country,department_code,department_name,contract_type,hierarchy_level
EMP02231,Isabel,Rodriguez Martinez,Female,1988-02-29,2020-06-11,,Active,HCU002,GlobalStay Varadero Beach,Varadero,Cuba,HK,Housekeeping,Permanent,Staff
EMP02232,Diego,Torres Diaz,Male,1996-11-05,2021-09-30,2024-07-05,Voluntary Termination,HCU002,GlobalStay Varadero Beach,Varadero,Cuba,FB,Food & Beverage,Temporary,Staff
EMP02233,Paula,Lopez Herrera,Female,1979-12-28,2021-02-12,,Active,HCU002,GlobalStay Varadero Beach,Varadero,Cuba,FB,Food & Beverage,Seasonal,Staff
EMP02234,Carlos,Herrera Lopez,Male,1999-06-02,2022-04-12,,Active,HCU002,GlobalStay Varadero Beach,Varadero,Cuba,HK,Housekeeping,Permanent,Staff
EMP02235,Valentina,Garcia Perez,Female,1995-09-11,2025-11-03,,Active,HCU002,GlobalStay Varadero Beach,Varadero,Cuba,FB,Food & Beverage,Permanent,Supervisor
EMP02236,Carmen,Sanchez Herrera,Female,1993-10-02,2020-11-03,,Active,HCU002,GlobalStay Varadero Beach,Varadero,Cuba,FN,Finance,Permanent,Staff
EMP02237,Jose,Martinez Fernandez,Male,1976-04-15,2026-03-19,,Active,HCU002,GlobalStay Varadero Beach,Varadero,Cuba,FB,Food & Beverage,Seasonal,Staff
EMP02238,Isabel,Lopez Torres,Female,1998-05-17,2021-11-24,2023-04-24,Voluntary Termination,HCU002,GlobalStay Varadero Beach,Varadero,Cuba,HK,Housekeeping,Temporary,Director Hotel
EMP02239,Carlos,Ramirez Gonzalez,Male,1994-03-08,2023-09-19,,Active,HCU002,GlobalStay Varadero Beach,Varadero,Cuba,IT,Information Technology,Permanent,Staff
EMP02240,Sofia,Morales Ramirez,Female,1998-06-09,2021-11-15,,Active,HCU002,GlobalStay Varadero Beach,Varadero,Cuba,HR,Human Resources,Seasonal,Staff
EMP02241,Pedro,Martinez Vargas,Male,1974-11-23,2026-02-01,,Active,HCU002,GlobalStay Varadero Beach,Varadero,Cuba,HK,Housekeeping,Permanent,Staff
EMP02242,Andres,Torres Fernandez,Male,2007-06-18,2020-08-27,,Active,HCU002,GlobalStay Varadero Beach,Varadero,Cuba,FB,Food & Beverage,Permanent,Staff
EMP02243,Diego,Castro Gonzalez,Male,2003-03-08,2024-02-06,,Active,HCU002,GlobalStay Varadero Beach,Varadero,Cuba,HK,Housekeeping,Permanent,Staff
EMP02244,Valentina,Sanchez Castro,Female,1995-01-29,2024-07-13,,Long Leave,HCU002,GlobalStay Varadero Beach,Varadero,Cuba,FB,Food & Beverage,Seasonal,Staff
EMP02245,Ana,Rodriguez Martinez,Female,2003-11-30,2023-04-19,,Active,HCU002,GlobalStay Varadero Beach,Varadero,Cuba,MT,Maintenance,Permanent,Staff
EMP02246,Isabel,Perez Diaz,Female,2000-11-12,2020-06-14,,Active,HCU002,GlobalStay Varadero Beach,Varadero,Cuba,MT,Maintenance,Permanent,Staff
EMP02247,Sofia,Lopez Herrera,Female,2006-03-04,2021-07-09,,Active,HCU002,GlobalStay Varadero Beach,Varadero,Cuba,IT,Information Technology,Permanent,Staff
EMP02248,Diego,Perez Sanchez,Male,1987-08-31,2022-07-28,,Long Leave,HCU002,GlobalStay Varadero Beach,Varadero,Cuba,SC,Security,Permanent,Staff
EMP02249,Sofia,Herrera Ramirez,Female,1995-01-09,2021-09-29,2023-05-10,Voluntary Termination,HCU002,GlobalStay Varadero Beach,Varadero,Cuba,FD,Front Desk,Permanent,Supervisor
EMP02250,Laura,Rodriguez Diaz,Female,1997-04-12,2025-01-26,,Active,HCU002,GlobalStay Varadero Beach,Varadero,Cuba,SC,Security,Permanent,Staff
EMP02251,Ana,Ramirez Gonzalez,Female,2001-04-04,2023-07-29,,Long Leave,HCU002,GlobalStay Varadero Beach,Varadero,Cuba,SW,Spa & Wellness,Permanent,Staff
EMP02252,Isabel,Torres Lopez,Female,1970-10-16,2024-01-12,,Active,HCU002,GlobalStay Varadero Beach,Varadero,Cuba,FB,Food & Beverage,Internship,Staff
EMP02253,Javier,Garcia Martinez,Male,1975-06-12,2020-04-07,,Active,HCU002,GlobalStay Varadero Beach,Varadero,Cuba,FB,Food & Beverage,Permanent,Staff
EMP02254,Laura,Ramirez Sanchez,Female,1985-11-13,2025-09-22,,Active,HCU002,GlobalStay Varadero Beach,Varadero,Cuba,FB,Food & Beverage,Permanent,Manager
EMP02255,Miguel,Rodriguez Perez,Male,1999-12-17,2020-12-14,,Active,HCU002,GlobalStay Varadero Beach,Varadero,Cuba,FB,Food & Beverage,Temporary,Staff
EMP02256,Ana,Fernandez Vargas,Female,2006-07-07,2026-04-05,,Active,HCU002,GlobalStay Varadero Beach,Varadero,Cuba,SC,Security,Seasonal,Staff
EMP02257,Paula,Vargas Diaz,Female,2001-12-23,2022-09-08,,Active,HCU002,GlobalStay Varadero Beach,Varadero,Cuba,HK,Housekeeping,Permanent,Staff
EMP02258,Pedro,Morales Torres,Male,2003-11-09,2020-03-26,,Active,HCU002,GlobalStay Varadero Beach,Varadero,Cuba,FD,Front Desk,Temporary,Staff
EMP02259,Juan,Torres Morales,Male,1979-05-17,2021-09-19,,Active,HCU002,GlobalStay Varadero Beach,Varadero,Cuba,HK,Housekeeping,Permanent,Staff
EMP02260,Lucia,Fernandez Vargas,Female,2002-12-30,2023-01-24,,Active,HCU002,GlobalStay Varadero Beach,Varadero,Cuba,MT,Maintenance,Temporary,Staff
EMP02261,Jose,Romero Martinez,Male,1998-05-31,2023-05-09,,Active,HCU002,GlobalStay Varadero Beach,Varadero,Cuba,FD,Front Desk,Permanent,Staff
EMP02262,Fernando,Perez Castro,Male,1983-03-10,2023-04-26,,Active,HCU002,GlobalStay Varadero Beach,Varadero,Cuba,FD,Front Desk,Internship,Supervisor
EMP02263,Juan,Torres Perez,Male,1976-09-21,2022-09-11,2022-12-15,Involuntary Termination,HCU002,GlobalStay Varadero Beach,Varadero,Cuba,MT,Maintenance,Permanent,Staff
EMP02264,Sofia,Martinez Vargas,Female,1974-11-19,2021-05-31,,Active,HCU002,GlobalStay Varadero Beach,Varadero,Cuba,SM,Sales & Marketing,Permanent,Staff
EMP02265,Carmen,Ramirez Vargas,Female,1993-11-29,2023-02-28,2024-10-16,Voluntary Termination,HCU002,GlobalStay Varadero Beach,Varadero,Cuba,SW,Spa & Wellness,Permanent,Director Hotel
EMP02266,Miguel,Morales Vargas,Male,1996-12-19,2020-09-08,,Active,HCU002,GlobalStay Varadero Beach,Varadero,Cuba,FB,Food & Beverage,Permanent,Supervisor
EMP02267,Miguel,Fernandez Martinez,Male,1984-01-19,2023-08-12,2026-01-07,Involuntary Termination,HCU002,GlobalStay Varadero Beach,Varadero,Cuba,HK,Housekeeping,Permanent,Staff
EMP02268,Maria,Romero Castro,Female,1988-01-11,2022-01-22,,Active,HCU002,GlobalStay Varadero Beach,Varadero,Cuba,FB,Food & Beverage,Seasonal,Staff
EMP02269,Miguel,Garcia Torres,Male,1981-12-09,2020-12-22,,Active,HCU002,GlobalStay Varadero Beach,Varadero,Cuba,FB,Food & Beverage,Permanent,Staff
EMP02270,Isabel,Castro Gonzalez,M,1977-12-11,2025-04-28,,Active,HCU002,GlobalStay Varadero Beach,Varadero,Cuba,FN,Finance,Permanent,Staff
EMP02271,Carlos,Fernandez Perez,Male,1982-03-08,2025-08-10,,Active,HCU002,GlobalStay Varadero Beach,Varadero,Cuba,FD,Front Desk,Permanent,Supervisor
EMP02272,Paula,Rodriguez Lopez,Female,1996-10-03,2022-09-07,,Active,HCU002,GlobalStay Varadero Beach,Varadero,Cuba,SW,Spa & Wellness,Seasonal,Staff
EMP02273,Juan,Garcia Rodriguez,Male,1990-11-30,2020-03-29,,Active,HCU002,GlobalStay Varadero Beach,Varadero,Cuba,FB,Food & Beverage,Permanent,Manager
EMP02274,Fernando,Diaz Herrera,Male,2002-10-23,2020-09-19,,Active,HCU002,GlobalStay Varadero Beach,Varadero,Cuba,HK,Housekeeping,Permanent,Staff
EMP02275,Miguel,Fernandez Garcia,Male,2002-11-25,2023-03-16,,Active,HCU002,GlobalStay Varadero Beach,Varadero,Cuba,FB,Food & Beverage,Permanent,Staff
EMP02276,Javier,Martinez Torres,Male,2002-02-05,2023-09-19,,Active,HCU002,GlobalStay Varadero Beach,Varadero,Cuba,FB,Food & Beverage,Permanent,Manager
EMP02277,Laura,Torres Morales,Female,1998-11-07,2022-03-13,,Active,HCU002,GlobalStay Varadero Beach,Varadero,Cuba,SC,Security,Permanent,Staff
EMP02278,Diego,Perez Herrera,Male,1997-08-31,2024-09-08,2025-09-01,Voluntary Termination,HCU002,GlobalStay Varadero Beach,Varadero,Cuba,FN,Finance,Temporary,Staff
EMP02279,Pedro,Rodriguez Romero,Male,1969-06-30,2020-10-30,2023-08-06,Involuntary Termination,HCU002,GlobalStay Varadero Beach,Varadero,Cuba,MT,Maintenance,Permanent,Staff
EMP02280,Camila,Vargas Garcia,Female,1994-04-02,2024-05-01,,Active,HCU002,GlobalStay Varadero Beach,Varadero,Cuba,SC,Security,Permanent,Supervisor
EMP02281,Laura,Morales Sanchez,Female,1981-09-21,2020-10-20,,Active,HCU002,GlobalStay Varadero Beach,Varadero,Cuba,HK,Housekeeping,Temporary,Staff
EMP02282,Valentina,Martinez Martinez,Female,1970-05-21,2023-03-17,2024-08-30,Retirement,HCU002,GlobalStay Varadero Beach,Varadero,Cuba,HK,Housekeeping,Seasonal,Staff
EMP02283,Valentina,Ramirez Fernandez,Female,1989-01-29,2026-05-22,,Active,HCU002,GlobalStay Varadero Beach,Varadero,Cuba,FB,Food & Beverage,Seasonal,Staff
EMP02284,Fernando,Morales Castro,Male,1972-01-30,2024-04-05,2026-03-10,Involuntary Termination,HCU002,GlobalStay Varadero Beach,Varadero,Cuba,SW,Spa & Wellness,Permanent,Staff
EMP02285,Camila,Gonzalez Herrera,Female,1974-09-15,2024-08-17,,Active,HCU002,GlobalStay Varadero Beach,Varadero,Cuba,FB,Food & Beverage,Permanent,Supervisor
EMP02286,Sofia,Garcia Castro,Female,1993-11-02,2023-12-17,,Active,HCU002,GlobalStay Varadero Beach,Varadero,Cuba,HK,Housekeeping,Permanent,Staff
EMP02287,Lucia,Morales Martinez,Female,1998-02-18,2021-08-14,,Active,HCU002,GlobalStay Varadero Beach,Varadero,Cuba,HK,Housekeeping,Permanent,Staff
EMP02288,Pedro,Morales Castro,Male,1990-09-13,2023-07-10,,Active,HCU002,GlobalStay Varadero Beach,Varadero,Cuba,FB,Food & Beverage,Permanent,Staff
EMP02289,Fernando,Perez Perez,Male,1979-11-15,2023-02-15,,Active,HCU002,GlobalStay Varadero Beach,Varadero,Cuba,FB,Food & Beverage,Permanent,Staff
EMP02290,Isabel,Sanchez Romero,F,1978-07-01,2023-09-01,2024-12-05,Voluntary Termination,HCU002,GlobalStay Varadero Beach,Varadero,Cuba,FB,Food & Beverage,Permanent,Staff
EMP02291,Maria,Vargas Romero,Female,2006-05-30,2025-07-09,,Active,HCU002,GlobalStay Varadero Beach,Varadero,Cuba,FD,Front Desk,Permanent,Staff
EMP02292,Jose,Diaz Diaz,Male,1980-10-30,2021-07-21,,Active,HCU002,GlobalStay Varadero Beach,Varadero,Cuba,HR,Human Resources,Internship,Staff
EMP02293,Juan,Perez Sanchez,Male,1992-06-22,2022-03-13,,Active,HCU002,GlobalStay Varadero Beach,Varadero,Cuba,HK,Housekeeping,Temporary,Staff
EMP02294,Ana,Torres Morales,Female,1997-09-17,2025-07-11,,Active,HCU002,GlobalStay Varadero Beach,Varadero,Cuba,HK,Housekeeping,Temporary,Staff
EMP02295,Valentina,Garcia Gonzalez,Female,1985-06-27,2022-07-31,,Active,PMI,GlobalStay Varadero Beach,Varadero,Cuba,SM,Sales & Marketing,Permanent,Staff
EMP02296,Maria,Fernandez Gonzalez,Female,2006-05-09,2024-12-26,,Active,HCU002,GlobalStay Varadero Beach,Varadero,Cuba,HK,Housekeeping,Temporary,Supervisor
EMP02297,Fernando,Vargas Garcia,Male,1993-09-17,2024-06-07,,Long Leave,HCU002,GlobalStay Varadero Beach,Varadero,Cuba,HK,Housekeeping,Permanent,Staff
EMP02298,Carlos,Sanchez Sanchez,Male,1992-04-07,2020-04-20,,Active,HCU002,GlobalStay Varadero Beach,Varadero,Cuba,MT,Maintenance,Permanent,Staff
EMP02299,Camila,Gonzalez Gonzalez,Female,1973-09-23,2022-05-20,,Active,HCU002,GlobalStay Varadero Beach,Varadero,Cuba,FB,Food & Beverage,Permanent,Staff
EMP02300,Camila,Castro Herrera,Female,2004-06-29,2020-12-17,,Active,HCU002,GlobalStay Varadero Beach,Varadero,Cuba,HK,Housekeeping,Permanent,Supervisor
EMP02301,Fernando,Sanchez Garcia,Male,1994-05-15,2026-04-22,,Active,HDR001,GlobalStay Punta Cana Resort,Punta Cana,Dominican Republic,SM,Sales & Marketing,Temporary,Supervisor
EMP02302,Laura,Gonzalez Sanchez,Female,1999-05-16,2022-12-07,,Active,HDR001,GlobalStay Punta Cana Resort,Punta Cana,Dominican Republic,SW,Spa & Wellness,Temporary,Staff
EMP02303,Juan,Martinez Lopez,Male,1993-09-12,2023-09-21,,Active,HDR001,GlobalStay Punta Cana Resort,Punta Cana,Dominican Republic,HK,Housekeeping,Permanent,Supervisor
EMP02304,Juan,Rodriguez Gonzalez,Male,2008-01-18,2025-11-15,2026-02-14,Voluntary Termination,HDR001,GlobalStay Punta Cana Resort,Punta Cana,Dominican Republic,FB,Food & Beverage,Permanent,Manager
EMP02305,Laura,Morales Castro,Female,1998-09-16,2024-04-25,,Active,HDR001,GlobalStay Punta Cana Resort,Punta Cana,Dominican Republic,HK,Housekeeping,Permanent,Staff
EMP02306,Camila,Gonzalez Herrera,Female,1995-03-02,2023-06-24,2023-08-17,Voluntary Termination,HDR001,GlobalStay Punta Cana Resort,Punta Cana,Dominican Republic,FD,Front Desk,Seasonal,Staff
EMP02307,Carlos,Castro Ramirez,Male,1972-10-23,2024-04-11,,Active,HDR001,GlobalStay Punta Cana Resort,Punta Cana,Dominican Republic,SC,Security,Temporary,Staff
EMP02308,Andres,Rodriguez Sanchez,Male,2006-08-28,2025-03-09,,Active,HDR001,GlobalStay Punta Cana Resort,Punta Cana,Dominican Republic,FB,Food & Beverage,Permanent,Staff
EMP02309,Alex,Romero Martinez,Non Binary,1991-09-20,2021-03-13,,Active,HDR001,GlobalStay Punta Cana Resort,Punta Cana,Dominican Republic,HK,Housekeeping,Permanent,Staff
EMP02310,Paula,Herrera Castro,Female,1991-03-01,2024-12-01,,Active,HDR001,GlobalStay Punta Cana Resort,Punta Cana,Dominican Republic,HK,Housekeeping,Permanent,Supervisor
EMP02311,Ana,Ramirez Garcia,Female,1986-07-16,2023-09-25,,Active,HDR001,GlobalStay Punta Cana Resort,Punta Cana,Dominican Republic,IT,Information Technology,Internship,Supervisor
EMP02312,Isabel,Ramirez Vargas,Female,1976-08-18,2021-09-06,,Active,HDR001,GlobalStay Punta Cana Resort,Punta Cana,Dominican Republic,HK,Housekeeping,Permanent,Staff
EMP02313,Camila,Perez Torres,F,1987-06-18,2021-10-14,,Active,HDR001,GlobalStay Punta Cana Resort,Punta Cana,Dominican Republic,HK,Housekeeping,Permanent,Staff
EMP02314,Laura,Ramirez Diaz,Female,1983-02-24,2024-10-08,2025-06-03,Voluntary Termination,HDR001,GlobalStay Punta Cana Resort,Punta Cana,Dominican Republic,SC,Security,Permanent,Staff
EMP02315,Juan,Sanchez Ramirez,Male,1972-11-26,2022-04-17,,Active,HDR001,GlobalStay Punta Cana Resort,Punta Cana,Dominican Republic,SW,Spa & Wellness,Permanent,Staff
EMP02316,Lucia,Diaz Ramirez,Female,1987-09-19,2020-10-12,,Active,HDR001,GlobalStay Punta Cana Resort,Punta Cana,Dominican Republic,HK,Housekeeping,Permanent,Staff
EMP02317,Carlos,Fernandez Garcia,Male,1989-10-12,2026-02-07,,Active,HDR001,GlobalStay Punta Cana Resort,Punta Cana,Dominican Republic,FD,Front Desk,Permanent,Staff
EMP02318,Maria,Garcia Vargas,Female,1973-04-12,2022-07-05,,Active,HDR001,GlobalStay Punta Cana Resort,Punta Cana,Dominican Republic,HK,Housekeeping,Permanent,Staff
EMP02319,Luis,Sanchez Ramirez,Male,1976-08-06,2021-06-09,2024-01-01,Voluntary Termination,HDR001,GlobalStay Punta Cana Resort,Punta Cana,Dominican Republic,IT,Information Technology,Permanent,Staff
EMP02320,Carlos,Sanchez Martinez,Male,1987-07-01,2020-07-15,,Active,HDR001,GlobalStay Punta Cana Resort,Punta Cana,Dominican Republic,FB,Food & Beverage,Seasonal,Staff
EMP02321,Juan,Morales Herrera,Male,1980-06-28,2025-01-05,,Active,HDR001,GlobalStay Punta Cana Resort,Punta Cana,Dominican Republic,HK,Housekeeping,Permanent,Staff
EMP02322,Carlos,Castro Morales,Male,1973-01-10,2024-11-14,2026-01-04,Involuntary Termination,HDR001,GlobalStay Punta Cana Resort,Punta Cana,Dominican Republic,FN,Finance,Permanent,Staff
EMP02323,Camila,Fernandez Gonzalez,Female,1989-12-05,2023-03-23,,Active,HDR001,GlobalStay Punta Cana Resort,Punta Cana,Dominican Republic,HK,Housekeeping,Permanent,Staff
EMP02324,Luis,Sanchez Castro,Male,1977-03-09,2024-02-02,,Active,HDR001,GlobalStay Punta Cana Resort,Punta Cana,Dominican Republic,FB,Food & Beverage,Permanent,Staff
EMP02325,Carlos,Diaz Fernandez,Male,1975-07-03,2020-02-24,,Active,HDR001,GlobalStay Punta Cana Resort,Punta Cana,Dominican Republic,SW,Spa & Wellness,Permanent,Staff
EMP02326,Laura,Ramirez Herrera,Female,1990-05-06,2021-04-13,,Active,PALMA,GlobalStay Punta Cana Resort,Punta Cana,Dominican Republic,HK,Housekeeping,Permanent,Director Hotel
EMP02327,Maria,Romero Garcia,Female,1997-08-22,2020-05-05,,Active,HDR001,GlobalStay Punta Cana Resort,Punta Cana,Dominican Republic,HK,Housekeeping,Permanent,Staff
EMP02328,Pedro,Ramirez Vargas,Male,1996-09-27,2026-03-28,,Active,HDR001,GlobalStay Punta Cana Resort,Punta Cana,Dominican Republic,HK,Housekeeping,Permanent,Staff
EMP02329,Lucia,Morales Herrera,Female,2005-10-12,2020-12-31,,Active,HDR001,GlobalStay Punta Cana Resort,Punta Cana,Dominican Republic,HK,Housekeeping,Seasonal,Staff
EMP02330,Isabel,Fernandez Romero,Female,1988-04-25,2024-05-05,,Active,HDR001,GlobalStay Punta Cana Resort,Punta Cana,Dominican Republic,IT,Information Technology,Temporary,Staff
EMP02331,Miguel,Romero Romero,Male,2005-09-08,2024-02-03,,Active,HDR001,GlobalStay Punta Cana Resort,Punta Cana,Dominican Republic,SW,Spa & Wellness,Permanent,Staff
EMP02332,Andres,Perez Herrera,Male,1979-07-01,2021-06-10,,Active,HDR001,GlobalStay Punta Cana Resort,Punta Cana,Dominican Republic,MT,Maintenance,Permanent,Staff
EMP02333,Fernando,Rodriguez Martinez,Male,1979-05-29,2023-05-30,,Active,HDR001,GlobalStay Punta Cana Resort,Punta Cana,Dominican Republic,SM,Sales & Marketing,Internship,Supervisor
EMP02334,Jose,Sanchez Herrera,Male,1996-12-29,2021-04-14,,Active,HDR001,GlobalStay Punta Cana Resort,Punta Cana,Dominican Republic,HK,Housekeeping,Permanent,Staff
EMP02335,Jose,Castro Gonzalez,Male,2000-05-15,2020-02-22,,Active,HDR001,GlobalStay Punta Cana Resort,Punta Cana,Dominican Republic,HK,Housekeeping,Permanent,Staff
EMP02336,Jose,Martinez Vargas,Male,2000-03-14,2025-11-04,,Active,HDR001,GlobalStay Punta Cana Resort,Punta Cana,Dominican Republic,FD,Front Desk,Permanent,Supervisor
EMP02337,Lucia,Ramirez Diaz,Female,1991-06-27,2020-09-21,2023-05-21,Voluntary Termination,HDR001,GlobalStay Punta Cana Resort,Punta Cana,Dominican Republic,SW,Spa & Wellness,Permanent,Supervisor
EMP02338,Ana,Diaz Fernandez,Female,1976-11-09,2024-12-21,,Active,HDR001,GlobalStay Punta Cana Resort,Punta Cana,Dominican Republic,HK,Housekeeping,Seasonal,Staff
EMP02339,Ana,Martinez Sanchez,Female,1963-08-23,2021-07-15,,Active,HDR001,GlobalStay Punta Cana Resort,Punta Cana,Dominican Republic,FB,Food & Beverage,Permanent,Staff
EMP02340,Sofia,Vargas Garcia,male,1979-06-28,2023-11-24,,Active,HDR001,GlobalStay Punta Cana Resort,Punta Cana,Dominican Republic,HK,Housekeeping,Temporary,Staff
EMP02341,Jose,Garcia Romero,Male,1966-01-13,2025-07-29,,Active,HDR001,GlobalStay Punta Cana Resort,Punta Cana,Dominican Republic,HR,Human Resources,Permanent,Staff
EMP02342,Andres,Lopez Torres,Male,1990-12-10,2021-07-27,,Active,HDR001,GlobalStay Punta Cana Resort,Punta Cana,Dominican Republic,FB,Food & Beverage,Permanent,Staff
EMP02343,Carlos,Castro Herrera,Male,2000-11-19,2024-10-15,,Active,HDR001,GlobalStay Punta Cana Resort,Punta Cana,Dominican Republic,HK,Housekeeping,Permanent,Staff
EMP02344,Camila,Gonzalez Romero,Female,1975-04-27,2022-08-25,,Active,HDR001,GlobalStay Punta Cana Resort,Punta Cana,Dominican Republic,FB,Food & Beverage,Permanent,Supervisor
EMP02345,Maria,Vargas Castro,Female,2005-10-26,2021-12-05,,Active,HDR001,GlobalStay Punta Cana Resort,Punta Cana,Dominican Republic,FN,Finance,Permanent,Staff
EMP02346,Ana,Gonzalez Vargas,Female,1984-09-02,2024-06-14,,Active,HDR001,GlobalStay Punta Cana Resort,Punta Cana,Dominican Republic,FD,Front Desk,Permanent,Staff
EMP02347,Camila,Garcia Vargas,Female,2005-04-02,2023-04-08,,Active,HDR001,GlobalStay Punta Cana Resort,Punta Cana,Dominican Republic,HK,Housekeeping,Temporary,Staff
EMP02348,Valentina,Vargas Sanchez,Female,2003-05-29,2024-11-11,,Active,HDR001,GlobalStay Punta Cana Resort,Punta Cana,Dominican Republic,HR,Human Resources,Permanent,Staff
EMP02349,Javier,Morales Garcia,Male,1985-10-28,2023-07-22,2025-10-23,Voluntary Termination,HDR001,GlobalStay Punta Cana Resort,Punta Cana,Dominican Republic,FB,Food & Beverage,Seasonal,Staff
EMP02350,Carmen,Herrera Gonzalez,Female,1997-11-20,2026-05-30,,Active,HDR001,GlobalStay Punta Cana Resort,Punta Cana,Dominican Republic,SW,Spa & Wellness,Permanent,Staff
EMP02351,Diego,Martinez Vargas,Male,1996-05-13,2020-11-24,,Active,HDR001,GlobalStay Punta Cana Resort,Punta Cana,Dominican Republic,FB,Food & Beverage,Internship,Staff
EMP02352,Juan,Garcia Perez,Male,2003-08-28,2022-12-08,,Active,HDR001,GlobalStay Punta Cana Resort,Punta Cana,Dominican Republic,SM,Sales & Marketing,Permanent,Staff
EMP02353,Pedro,Rodriguez Fernandez,Male,1987-04-19,2020-03-09,,Active,HDR001,GlobalStay Punta Cana Resort,Punta Cana,Dominican Republic,HK,Housekeeping,Permanent,Staff
EMP02354,Juan,Martinez Castro,Male,1988-05-30,2020-05-27,,Active,HDR001,GlobalStay Punta Cana Resort,Punta Cana,Dominican Republic,IT,Information Technology,Permanent,Manager
EMP02355,Diego,Sanchez Perez,Male,1997-04-11,2021-10-25,,Long Leave,HDR001,GlobalStay Punta Cana Resort,Punta Cana,Dominican Republic,FB,Food & Beverage,Permanent,Staff
EMP02356,Miguel,Rodriguez Garcia,Male,2000-03-14,2025-08-03,,Active,HDR001,GlobalStay Punta Cana Resort,Punta Cana,Dominican Republic,FD,Front Desk,Seasonal,Staff
EMP02357,Fernando,Sanchez Diaz,Male,1994-07-20,2026-06-09,,Active,HDR001,GlobalStay Punta Cana Resort,Punta Cana,Dominican Republic,FD,Front Desk,Permanent,Staff
EMP02358,Luis,Garcia Ramirez,Male,1995-08-10,2025-07-19,,Active,HDR001,GlobalStay Punta Cana Resort,Punta Cana,Dominican Republic,FB,Food & Beverage,Temporary,Supervisor
EMP02359,Pedro,Diaz Rodriguez,Male,1996-12-02,2024-04-07,,Active,HDR001,GlobalStay Punta Cana Resort,Punta Cana,Dominican Republic,SW,Spa & Wellness,Permanent,Staff
EMP02360,Carlos,Diaz Castro,Male,1977-01-24,2024-10-23,,Active,HDR001,GlobalStay Punta Cana Resort,Punta Cana,Dominican Republic,SC,Security,Temporary,Staff
EMP02361,Camila,Fernandez Morales,Female,1983-11-01,2026-02-18,,Active,HDR001,GlobalStay Punta Cana Resort,Punta Cana,Dominican Republic,HK,Housekeeping,Permanent,Staff
EMP02362,Fernando,Torres Ramirez,Male,1999-09-16,2022-09-11,,Active,HDR001,GlobalStay Punta Cana Resort,Punta Cana,Dominican Republic,MT,Maintenance,Seasonal,Staff
EMP02363,Andres,Torres Fernandez,Male,1990-07-13,2021-10-13,,Active,HDR001,GlobalStay Punta Cana Resort,Punta Cana,Dominican Republic,SM,Sales & Marketing,Permanent,Staff
EMP02364,Isabel,Ramirez Rodriguez,Female,2008-05-25,2023-12-29,,Active,HDR001,GlobalStay Punta Cana Resort,Punta Cana,Dominican Republic,HR,Human Resources,Permanent,Staff
EMP02365,Fernando,Vargas Perez,Male,1986-08-06,2020-02-03,,Active,HDR001,GlobalStay Punta Cana Resort,Punta Cana,Dominican Republic,HK,Housekeeping,Temporary,Staff
EMP02366,Valentina,Vargas Fernandez,Female,1984-12-16,2025-06-30,,Active,HDR001,GlobalStay Punta Cana Resort,Punta Cana,Dominican Republic,HK,Housekeeping,Permanent,Staff
EMP02367,Juan,Fernandez Garcia,Male,1998-04-15,2020-09-16,,Active,HDR001,GlobalStay Punta Cana Resort,Punta Cana,Dominican Republic,MT,Maintenance,Permanent,Staff
EMP02368,Ana,Torres Ramirez,Female,2005-12-17,2020-04-04,,Active,HDR001,GlobalStay Punta Cana Resort,Punta Cana,Dominican Republic,SM,Sales & Marketing,Permanent,Supervisor
EMP02369,Pedro,Diaz Fernandez,Male,1991-04-20,2022-07-05,2023-12-07,Retirement,HDR001,GlobalStay Punta Cana Resort,Punta Cana,Dominican Republic,SC,Security,Temporary,Staff
EMP02370,Diego,Garcia Diaz,Male,1995-01-26,2021-11-14,,Active,HDR001,GlobalStay Punta Cana Resort,Punta Cana,Dominican Republic,FB,Food & Beverage,Temporary,Staff
EMP02371,Isabel,Perez Morales,Female,1991-09-14,2021-03-30,,Active,HDR001,GlobalStay Punta Cana Resort,Punta Cana,Dominican Republic,HK,Housekeeping,Permanent,Staff
EMP02372,Diego,Morales Torres,Male,1979-08-06,2023-11-02,,Active,HDR001,GlobalStay Punta Cana Resort,Punta Cana,Dominican Republic,IT,Information Technology,Permanent,Staff
EMP02373,Andres,Fernandez Ramirez,Male,1985-12-09,2021-01-19,,Active,HDR001,GlobalStay Punta Cana Resort,Punta Cana,Dominican Republic,SC,Security,Permanent,Staff
EMP02374,Pedro,Rodriguez Romero,Male,1966-10-20,2021-07-09,,Active,HDR001,GlobalStay Punta Cana Resort,Punta Cana,Dominican Republic,FB,Food & Beverage,Seasonal,Staff
EMP02375,Fernando,Lopez Sanchez,Male,1993-03-17,2020-12-21,,Active,HDR001,GlobalStay Punta Cana Resort,Punta Cana,Dominican Republic,FB,Food & Beverage,Permanent,Staff
EMP02376,Laura,Perez Romero,Female,1988-07-10,2020-04-27,,Active,HDR001,GlobalStay Punta Cana Resort,Punta Cana,Dominican Republic,HK,Housekeeping,Permanent,Staff
EMP02377,Paula,Rodriguez Romero,Female,1981-05-31,2026-05-27,,Active,HDR001,GlobalStay Punta Cana Resort,Punta Cana,Dominican Republic,SM,Sales & Marketing,Permanent,Staff
